Customer_ID,Acquisition Week,Weeks Since Acquisition,Retention Percentage,Monetary Value,Churn Probability,Prescriptive Action,Projected 12-Week Revenue_At_Risk,Net Protected Revenue (25%)
3053,25,11,0.2199,16141.44,0.2492,HOLD: Monitor Only,1206.86,0.0
3054,37,3,0.516,1992.99,0.5331,HOLD: Monitor Only,318.72,0.0
3055,47,2,0.6212,1975.67,0.4008,HOLD: Monitor Only,237.55,0.0
3056,8,33,0.0538,894.87,0.3281,HOLD: Monitor Only,88.09,0.0
3057,42,1,0.7266,1516.08,0.2206,HOLD: Monitor Only,100.34,0.0
3058,16,4,0.4932,1303.53,0.5214,HOLD: Monitor Only,203.91,0.0
3059,8,9,0.2868,8934.35,0.2492,HOLD: Monitor Only,667.87,0.0
3060,1,31,0.0406,2559.39,0.2281,HOLD: Monitor Only,175.1,0.0
3061,44,9,0.2584,4216.08,0.8747,DEPLOY: $15 VIP Win-Back Coupon,1106.36,276.59
3062,5,40,0.0451,2034.89,0.1783,HOLD: Monitor Only,108.83,0.0
3063,3,12,0.185,1104.18,0.9528,DEPLOY: $5 Standard Discount Email,315.63,78.91
3064,1,38,0.0528,2821.97,0.0769,HOLD: Monitor Only,65.13,0.0
3065,4,4,0.5418,12196.4,0.7314,DEPLOY: $15 VIP Win-Back Coupon,2676.24,669.06
3066,40,9,0.2872,513.85,0.991,DEPLOY: $5 Standard Discount Email,152.76,38.19
3067,35,9,0.2258,2991.04,0.2466,HOLD: Monitor Only,221.24,0.0
3068,32,9,0.2394,10893.24,0.1457,HOLD: Monitor Only,476.14,0.0
3069,42,5,0.4123,680.12,0.7668,DEPLOY: $5 Standard Discount Email,156.45,39.11
3070,34,18,0.0791,5466.61,0.0598,HOLD: Monitor Only,98.08,0.0
3071,43,4,0.4617,5474.22,0.2062,HOLD: Monitor Only,338.62,0.0
3072,25,7,0.3264,382.55,0.989,DEPLOY: $5 Standard Discount Email,113.5,28.38
3073,10,0,0.8352,6853.56,0.1521,HOLD: Monitor Only,312.66,0.0
3074,21,27,0.0461,886.3,0.9668,DEPLOY: $5 Standard Discount Email,257.07,64.27
3075,46,0,0.8904,2781.15,0.1879,HOLD: Monitor Only,156.76,0.0
3076,39,6,0.3618,6179.36,0.4328,HOLD: Monitor Only,802.24,0.0
3077,27,13,0.155,7631.94,0.1608,HOLD: Monitor Only,368.16,0.0
3078,27,20,0.1047,286.28,0.6669,HOLD: Monitor Only,57.27,0.0
3079,2,29,0.0514,15464.82,0.9905,DEPLOY: $15 VIP Win-Back Coupon,4595.45,1148.86
3080,41,4,0.4657,9912.12,0.1073,HOLD: Monitor Only,319.2,0.0
3081,48,0,0.8448,6388.92,0.2785,HOLD: Monitor Only,533.82,0.0
3082,13,8,0.3311,2789.93,0.9839,DEPLOY: $15 VIP Win-Back Coupon,823.51,205.88
3083,9,16,0.1129,1071.87,0.4722,HOLD: Monitor Only,151.83,0.0
3084,52,0,0.8318,492.84,0.6312,HOLD: Monitor Only,93.32,0.0
3085,36,7,0.3384,257.6,0.9917,DEPLOY: $5 Standard Discount Email,76.64,19.16
3086,22,5,0.4218,3918.42,0.5281,HOLD: Monitor Only,620.82,0.0
3087,42,10,0.2833,6385.06,0.3713,HOLD: Monitor Only,711.33,0.0
3088,26,18,0.088,1633.46,0.4218,HOLD: Monitor Only,206.7,0.0
3089,12,35,0.0889,1039.85,0.4547,HOLD: Monitor Only,141.84,0.0
3090,17,32,0.0799,1966.27,0.5717,HOLD: Monitor Only,337.25,0.0
3091,14,12,0.1746,838.43,0.9445,DEPLOY: $5 Standard Discount Email,237.56,59.39
3092,14,13,0.1637,1855.54,0.9907,DEPLOY: $5 Standard Discount Email,551.46,137.87
3093,34,0,0.8294,782.65,0.7315,DEPLOY: $5 Standard Discount Email,171.74,42.94
3094,20,28,0.0512,3768.56,0.4029,HOLD: Monitor Only,455.52,0.0
3095,11,42,0.0437,8043.69,0.0478,HOLD: Monitor Only,115.45,0.0
3096,16,35,0.0574,3328.27,0.0234,HOLD: Monitor Only,23.4,0.0
3097,51,1,0.7103,1641.62,0.4466,HOLD: Monitor Only,219.94,0.0
3098,31,11,0.2099,5925.12,0.146,HOLD: Monitor Only,259.59,0.0
3099,6,9,0.2545,1849.53,0.9866,DEPLOY: $5 Standard Discount Email,547.45,136.86
3100,19,30,0.0668,5703.4,0.2416,HOLD: Monitor Only,413.41,0.0
3101,37,5,0.4388,842.71,0.9752,DEPLOY: $5 Standard Discount Email,246.55,61.64
3102,4,0,0.8455,984.28,0.5294,HOLD: Monitor Only,156.32,0.0
3103,47,6,0.385,551.93,0.9841,DEPLOY: $5 Standard Discount Email,162.95,40.74
3104,4,26,0.0645,1034.25,0.7494,DEPLOY: $5 Standard Discount Email,232.53,58.13
3105,20,20,0.1047,5870.39,0.8723,DEPLOY: $15 VIP Win-Back Coupon,1536.26,384.07
3106,10,27,0.0703,635.18,0.7067,DEPLOY: $5 Standard Discount Email,134.66,33.66
3107,24,15,0.1379,113.81,0.9023,DEPLOY: $5 Standard Discount Email,30.81,7.7
3108,35,13,0.1618,1099.47,0.8059,DEPLOY: $5 Standard Discount Email,265.81,66.45
3109,26,22,0.1054,442.1,0.2114,HOLD: Monitor Only,28.03,0.0
3110,37,5,0.436,987.04,0.1065,HOLD: Monitor Only,31.53,0.0
3111,38,5,0.4015,22657.44,0.6248,HOLD: Monitor Only,4247.2,0.0
3112,21,24,0.0624,622.18,0.5503,HOLD: Monitor Only,102.71,0.0
3113,40,11,0.1991,3867.02,0.2572,HOLD: Monitor Only,298.35,0.0
3114,39,4,0.489,1642.12,0.1935,HOLD: Monitor Only,95.34,0.0
3115,21,20,0.0934,2827.02,0.9922,DEPLOY: $15 VIP Win-Back Coupon,841.45,210.36
3116,10,17,0.0936,981.31,0.3122,HOLD: Monitor Only,91.92,0.0
3117,38,14,0.1466,7285.31,0.2057,HOLD: Monitor Only,449.61,0.0
3118,46,5,0.4216,3017.6,0.6379,HOLD: Monitor Only,577.48,0.0
3119,4,28,0.0837,3119.92,0.8748,DEPLOY: $15 VIP Win-Back Coupon,818.8,204.7
3120,45,2,0.6228,2035.86,0.2172,HOLD: Monitor Only,132.64,0.0
3121,20,32,0.0562,8161.26,0.0075,HOLD: Monitor Only,18.44,0.0
3122,17,0,0.8363,3541.06,0.1038,HOLD: Monitor Only,110.3,0.0
3123,7,44,0.0883,2821.67,0.5833,HOLD: Monitor Only,493.76,0.0
3124,4,2,0.6678,3956.73,0.2744,HOLD: Monitor Only,325.66,0.0
3125,29,9,0.2245,218.77,0.8998,DEPLOY: $5 Standard Discount Email,59.05,14.76
3126,14,20,0.0739,2264.96,0.8795,DEPLOY: $5 Standard Discount Email,597.64,149.41
3127,3,34,0.0723,1674.34,0.2376,HOLD: Monitor Only,119.35,0.0
3128,24,8,0.3001,7348.86,0.3359,HOLD: Monitor Only,740.61,0.0
3129,37,7,0.3385,779.59,0.509,HOLD: Monitor Only,119.04,0.0
3130,16,2,0.6465,2301.52,0.3207,HOLD: Monitor Only,221.46,0.0
3131,52,0,0.869,18189.66,0.0731,HOLD: Monitor Only,399.17,0.0
3132,4,44,0.0667,1753.1,0.7474,DEPLOY: $5 Standard Discount Email,393.1,98.27
3133,24,5,0.4221,366.38,0.6684,HOLD: Monitor Only,73.46,0.0
3134,34,12,0.1583,24556.41,0.6598,HOLD: Monitor Only,4860.66,0.0
3135,30,22,0.0457,766.12,0.8464,DEPLOY: $5 Standard Discount Email,194.54,48.63
3136,18,19,0.0942,519.19,0.5861,HOLD: Monitor Only,91.29,0.0
3137,19,33,0.0189,544.34,0.714,DEPLOY: $5 Standard Discount Email,116.6,29.15
3138,31,20,0.0948,4329.46,0.1305,HOLD: Monitor Only,169.48,0.0
3139,19,22,0.0733,8581.26,0.9598,DEPLOY: $15 VIP Win-Back Coupon,2470.94,617.73
3140,49,2,0.6815,14950.25,0.1953,HOLD: Monitor Only,876.1,0.0
3141,46,4,0.4959,1841.59,0.253,HOLD: Monitor Only,139.79,0.0
3142,19,12,0.1817,553.22,0.7231,DEPLOY: $5 Standard Discount Email,120.01,30.0
3143,22,16,0.0903,912.39,0.4826,HOLD: Monitor Only,132.08,0.0
3144,24,22,0.0543,1882.4,0.4196,HOLD: Monitor Only,236.95,0.0
3145,45,8,0.3046,1762.66,0.9826,DEPLOY: $5 Standard Discount Email,519.6,129.9
3146,12,16,0.1163,8690.26,0.1215,HOLD: Monitor Only,316.89,0.0
3147,30,1,0.7893,371.99,0.2767,HOLD: Monitor Only,30.88,0.0
3148,38,2,0.641,474.1,0.8576,DEPLOY: $5 Standard Discount Email,121.98,30.5
3149,31,18,0.1071,1246.67,0.9876,DEPLOY: $5 Standard Discount Email,369.38,92.34
3150,36,6,0.3489,2815.92,0.0394,HOLD: Monitor Only,33.29,0.0
3151,19,19,0.1152,1062.96,0.6201,HOLD: Monitor Only,197.75,0.0
3152,48,0,0.8315,964.01,0.0203,HOLD: Monitor Only,5.86,0.0
3153,45,0,0.8605,7394.53,0.1122,HOLD: Monitor Only,248.93,0.0
3154,36,14,0.1642,3185.43,0.5031,HOLD: Monitor Only,480.81,0.0
3155,30,1,0.7405,554.65,0.4584,HOLD: Monitor Only,76.27,0.0
3156,49,3,0.5952,980.78,0.0438,HOLD: Monitor Only,12.89,0.0
3157,33,18,0.0916,3361.63,0.1349,HOLD: Monitor Only,136.09,0.0
3158,18,16,0.1561,398.13,0.6549,HOLD: Monitor Only,78.22,0.0
3159,52,0,0.8246,3337.17,0.4568,HOLD: Monitor Only,457.36,0.0
3160,49,1,0.7545,1196.84,0.9498,DEPLOY: $5 Standard Discount Email,341.02,85.26
3161,28,20,0.087,2794.39,0.1035,HOLD: Monitor Only,86.77,0.0
3162,47,5,0.4137,2087.74,0.4323,HOLD: Monitor Only,270.74,0.0
3163,11,6,0.342,473.04,0.3839,HOLD: Monitor Only,54.49,0.0
3164,45,0,0.8448,842.23,0.2737,HOLD: Monitor Only,69.16,0.0
3165,33,6,0.3688,10268.96,0.1549,HOLD: Monitor Only,477.06,0.0
3166,17,35,0.0577,31119.38,0.0708,HOLD: Monitor Only,660.94,0.0
3167,6,39,0.0668,222.14,0.8839,DEPLOY: $5 Standard Discount Email,58.91,14.73
3168,4,44,0.0349,6321.73,0.6889,HOLD: Monitor Only,1306.6,0.0
3169,20,3,0.5953,2577.92,0.2605,HOLD: Monitor Only,201.44,0.0
3170,48,5,0.4171,21998.73,0.0717,HOLD: Monitor Only,473.44,0.0
3171,47,0,0.862,924.99,0.294,HOLD: Monitor Only,81.58,0.0
3172,27,4,0.4909,5313.15,0.2916,HOLD: Monitor Only,464.75,0.0
3173,15,29,0.0564,1257.43,0.4036,HOLD: Monitor Only,152.26,0.0
3174,6,11,0.2044,8414.27,0.187,HOLD: Monitor Only,472.08,0.0
3175,47,3,0.5413,28956.37,0.1605,HOLD: Monitor Only,1393.97,0.0
3176,14,23,0.0676,2334.79,0.1544,HOLD: Monitor Only,108.17,0.0
3177,11,28,0.0352,460.93,0.4283,HOLD: Monitor Only,59.22,0.0
3178,39,8,0.28,9864.0,0.8038,DEPLOY: $15 VIP Win-Back Coupon,2378.46,594.62
3179,9,3,0.5508,3563.79,0.1325,HOLD: Monitor Only,141.65,0.0
3180,26,18,0.1207,2845.91,0.9983,DEPLOY: $15 VIP Win-Back Coupon,852.3,213.07
3181,16,23,0.0688,12087.01,0.1259,HOLD: Monitor Only,456.51,0.0
3182,5,13,0.1549,461.66,0.6122,HOLD: Monitor Only,84.78,0.0
3183,52,0,0.8544,765.54,0.4102,HOLD: Monitor Only,94.22,0.0
3184,10,17,0.1161,3689.03,0.9841,DEPLOY: $15 VIP Win-Back Coupon,1089.07,272.27
3185,50,1,0.7267,745.33,0.2089,HOLD: Monitor Only,46.7,0.0
3186,3,18,0.1116,1237.43,0.0562,HOLD: Monitor Only,20.88,0.0
3187,13,11,0.2001,8347.53,0.7719,DEPLOY: $15 VIP Win-Back Coupon,1933.01,483.25
3188,43,1,0.7267,3039.79,0.2662,HOLD: Monitor Only,242.77,0.0
3189,49,0,0.8401,439.4,0.7959,DEPLOY: $5 Standard Discount Email,104.91,26.23
3190,30,23,0.0944,2950.24,0.9725,DEPLOY: $15 VIP Win-Back Coupon,860.69,215.17
3191,45,2,0.6333,7997.53,0.1641,HOLD: Monitor Only,393.7,0.0
3192,6,22,0.0847,2221.3,0.9893,DEPLOY: $5 Standard Discount Email,659.25,164.81
3193,17,16,0.0969,5146.94,0.1762,HOLD: Monitor Only,272.03,0.0
3194,45,0,0.8723,972.23,0.6639,HOLD: Monitor Only,193.64,0.0
3195,51,2,0.631,2469.71,0.1879,HOLD: Monitor Only,139.21,0.0
3196,19,31,0.0657,272.57,0.7995,DEPLOY: $5 Standard Discount Email,65.37,16.34
3197,42,11,0.1986,3849.42,0.9894,DEPLOY: $15 VIP Win-Back Coupon,1142.59,285.65
3198,35,8,0.2987,2785.43,0.1744,HOLD: Monitor Only,145.71,0.0
3199,46,6,0.3841,384.4,0.8668,DEPLOY: $5 Standard Discount Email,99.96,24.99
3200,26,27,0.061,11215.53,0.1016,HOLD: Monitor Only,341.81,0.0
3201,51,0,0.8127,3588.04,0.2557,HOLD: Monitor Only,275.24,0.0
3202,5,34,0.0767,787.44,0.9908,DEPLOY: $5 Standard Discount Email,234.06,58.51
3203,29,21,0.0815,3973.3,0.3761,HOLD: Monitor Only,448.33,0.0
3204,37,12,0.1896,554.84,0.9271,DEPLOY: $5 Standard Discount Email,154.32,38.58
3205,20,11,0.2175,655.0,0.7684,DEPLOY: $5 Standard Discount Email,150.98,37.75
3206,49,3,0.551,558.31,0.3995,HOLD: Monitor Only,66.91,0.0
3207,21,0,0.8603,539.3,0.6361,HOLD: Monitor Only,102.91,0.0
3208,10,20,0.0749,3056.84,0.7045,DEPLOY: $15 VIP Win-Back Coupon,646.07,161.52
3209,5,48,0.0583,2025.21,0.991,DEPLOY: $5 Standard Discount Email,602.09,150.52
3210,36,12,0.1826,4437.58,0.1177,HOLD: Monitor Only,156.73,0.0
3211,6,0,0.8416,61.34,0.7139,DEPLOY: $5 Standard Discount Email,13.14,3.28
3212,26,9,0.2583,1130.2,0.504,HOLD: Monitor Only,170.9,0.0
3213,4,46,0.0297,1149.54,0.2116,HOLD: Monitor Only,72.97,0.0
3214,39,10,0.2347,1925.92,0.2505,HOLD: Monitor Only,144.72,0.0
3215,39,10,0.2368,1867.07,0.4834,HOLD: Monitor Only,270.75,0.0
3216,50,3,0.567,2377.26,0.2921,HOLD: Monitor Only,208.33,0.0
3217,35,6,0.4053,2011.38,0.3359,HOLD: Monitor Only,202.7,0.0
3218,1,21,0.0824,1042.57,0.3623,HOLD: Monitor Only,113.31,0.0
3219,24,17,0.1119,1119.4,0.339,HOLD: Monitor Only,113.83,0.0
3220,36,15,0.1109,1697.0,0.2141,HOLD: Monitor Only,108.98,0.0
3221,6,45,0.0824,3312.88,0.1354,HOLD: Monitor Only,134.54,0.0
3222,41,10,0.1985,2002.43,0.2086,HOLD: Monitor Only,125.3,0.0
3223,46,3,0.5647,704.7,0.7046,DEPLOY: $5 Standard Discount Email,148.95,37.24
3224,44,1,0.7263,661.33,0.3609,HOLD: Monitor Only,71.61,0.0
3225,31,6,0.3765,3333.82,0.4613,HOLD: Monitor Only,461.41,0.0
3226,20,28,0.0358,4486.69,0.0257,HOLD: Monitor Only,34.53,0.0
3227,24,17,0.1303,6536.89,0.1618,HOLD: Monitor Only,317.38,0.0
3228,25,11,0.1845,1003.14,0.9208,DEPLOY: $5 Standard Discount Email,277.09,69.27
3229,36,7,0.3533,189.95,0.2387,HOLD: Monitor Only,13.6,0.0
3230,21,30,0.0403,2858.28,0.699,HOLD: Monitor Only,599.41,0.0
3231,30,1,0.7581,766.05,0.4281,HOLD: Monitor Only,98.39,0.0
3232,24,6,0.3586,1597.12,0.2446,HOLD: Monitor Only,117.22,0.0
3233,44,3,0.5478,2160.03,0.1548,HOLD: Monitor Only,100.29,0.0
3234,42,1,0.7385,3513.54,0.3912,HOLD: Monitor Only,412.33,0.0
3235,30,5,0.4109,5280.83,0.1213,HOLD: Monitor Only,192.23,0.0
3236,22,26,0.0486,7358.14,0.2105,HOLD: Monitor Only,464.68,0.0
3237,28,8,0.2742,8805.94,0.1893,HOLD: Monitor Only,500.22,0.0
3238,7,8,0.2973,2048.48,0.4164,HOLD: Monitor Only,255.89,0.0
3239,35,13,0.1638,238.32,0.8411,DEPLOY: $5 Standard Discount Email,60.13,15.03
3240,28,7,0.331,870.05,0.6608,HOLD: Monitor Only,172.48,0.0
3241,14,34,0.0484,9796.21,0.1553,HOLD: Monitor Only,456.26,0.0
3242,10,17,0.1234,2161.4,0.3841,HOLD: Monitor Only,249.07,0.0
3243,16,4,0.5101,24687.43,0.9922,DEPLOY: $15 VIP Win-Back Coupon,7348.67,1837.17
3244,16,13,0.1753,1147.36,0.6919,HOLD: Monitor Only,238.17,0.0
3245,31,3,0.5559,29011.15,0.4102,HOLD: Monitor Only,3570.14,0.0
3246,42,6,0.3508,1804.77,0.365,HOLD: Monitor Only,197.63,0.0
3247,25,19,0.0567,1092.58,0.6243,HOLD: Monitor Only,204.62,0.0
3248,13,24,0.0706,769.7,0.6846,HOLD: Monitor Only,158.08,0.0
3249,6,27,0.0241,3991.11,0.1521,HOLD: Monitor Only,182.06,0.0
3250,44,1,0.7346,331.73,0.1146,HOLD: Monitor Only,11.41,0.0
3251,9,42,0.0795,934.76,0.2753,HOLD: Monitor Only,77.19,0.0
3252,45,5,0.4048,1697.48,0.7132,DEPLOY: $5 Standard Discount Email,363.17,90.79
3253,36,15,0.1086,120.37,0.9887,DEPLOY: $5 Standard Discount Email,35.7,8.93
3254,43,3,0.5728,1608.53,0.5888,HOLD: Monitor Only,284.15,0.0
3255,20,3,0.504,14251.19,0.3109,HOLD: Monitor Only,1329.06,0.0
3256,18,14,0.1556,3036.15,0.8541,DEPLOY: $15 VIP Win-Back Coupon,777.96,194.49
3257,43,7,0.3593,820.85,0.5181,HOLD: Monitor Only,127.59,0.0
3258,21,24,0.0544,1018.97,0.8837,DEPLOY: $5 Standard Discount Email,270.15,67.54
3259,4,0,0.8291,2709.65,0.3207,HOLD: Monitor Only,260.74,0.0
3260,50,2,0.6545,979.56,0.2471,HOLD: Monitor Only,72.61,0.0
3261,33,11,0.1802,3172.49,0.7199,DEPLOY: $15 VIP Win-Back Coupon,685.21,171.3
3262,27,9,0.2736,946.93,0.7401,DEPLOY: $5 Standard Discount Email,210.26,52.56
3263,7,4,0.4673,528.93,0.9872,DEPLOY: $5 Standard Discount Email,156.65,39.16
3264,6,43,0.0866,7457.34,0.0777,HOLD: Monitor Only,173.77,0.0
3265,15,37,0.0664,4233.77,0.5485,HOLD: Monitor Only,696.72,0.0
3266,18,11,0.2044,187.52,0.7177,DEPLOY: $5 Standard Discount Email,40.38,10.09
3267,32,6,0.4095,1206.85,0.3777,HOLD: Monitor Only,136.76,0.0
3268,11,17,0.1331,6320.33,0.8945,DEPLOY: $15 VIP Win-Back Coupon,1696.14,424.04
3269,20,1,0.7459,1481.23,0.6129,HOLD: Monitor Only,272.36,0.0
3270,24,9,0.2201,900.85,0.8861,DEPLOY: $5 Standard Discount Email,239.47,59.87
3271,15,14,0.1339,1335.35,0.0248,HOLD: Monitor Only,9.93,0.0
3272,48,5,0.4496,2065.44,0.8522,DEPLOY: $5 Standard Discount Email,528.07,132.02
3273,7,43,0.0253,1457.44,0.3106,HOLD: Monitor Only,135.82,0.0
3274,21,16,0.1073,1637.27,0.1866,HOLD: Monitor Only,91.67,0.0
3275,42,3,0.5397,1510.31,0.4019,HOLD: Monitor Only,182.08,0.0
3276,26,6,0.3833,562.09,0.7459,DEPLOY: $5 Standard Discount Email,125.77,31.44
3277,44,8,0.3102,528.38,0.9093,DEPLOY: $5 Standard Discount Email,144.14,36.03
3278,14,30,0.0782,488.85,0.4943,HOLD: Monitor Only,72.49,0.0
3279,37,6,0.3582,2017.87,0.7049,DEPLOY: $5 Standard Discount Email,426.75,106.69
3280,21,5,0.4357,3638.47,0.2614,HOLD: Monitor Only,285.34,0.0
3281,18,33,0.0377,584.31,0.1028,HOLD: Monitor Only,18.03,0.0
3282,5,43,0.0471,298.82,0.259,HOLD: Monitor Only,23.21,0.0
3283,3,14,0.1584,635.5,0.3612,HOLD: Monitor Only,68.86,0.0
3284,23,13,0.185,9729.17,0.5617,HOLD: Monitor Only,1639.49,0.0
3285,26,5,0.3849,1241.74,0.7776,DEPLOY: $5 Standard Discount Email,289.67,72.42
3286,37,4,0.491,1398.42,0.5021,HOLD: Monitor Only,210.62,0.0
3287,24,17,0.1406,694.19,0.8804,DEPLOY: $5 Standard Discount Email,183.35,45.84
3288,49,2,0.6473,3590.5,0.3498,HOLD: Monitor Only,376.83,0.0
3289,19,2,0.6443,1559.31,0.4727,HOLD: Monitor Only,221.14,0.0
3290,51,1,0.7273,755.99,0.456,HOLD: Monitor Only,103.43,0.0
3291,25,21,0.1119,524.74,0.6005,HOLD: Monitor Only,94.53,0.0
3292,21,9,0.2471,2845.28,0.9971,DEPLOY: $15 VIP Win-Back Coupon,851.08,212.77
3293,12,2,0.6407,2481.91,0.1812,HOLD: Monitor Only,134.95,0.0
3294,41,12,0.1728,409.14,0.8206,DEPLOY: $5 Standard Discount Email,100.72,25.18
3295,33,11,0.2058,7886.11,0.7839,DEPLOY: $15 VIP Win-Back Coupon,1854.69,463.67
3296,50,0,0.8785,836.92,0.4551,HOLD: Monitor Only,114.27,0.0
3297,4,47,0.0326,125.25,0.7346,DEPLOY: $5 Standard Discount Email,27.6,6.9
3298,42,0,0.8523,11320.4,0.103,HOLD: Monitor Only,349.7,0.0
3299,7,6,0.3831,1598.71,0.5454,HOLD: Monitor Only,261.59,0.0
3300,22,12,0.166,3045.33,0.7846,DEPLOY: $15 VIP Win-Back Coupon,716.82,179.2
3301,33,1,0.7374,13450.12,0.1333,HOLD: Monitor Only,537.73,0.0
3302,17,3,0.5971,542.86,0.0702,HOLD: Monitor Only,11.44,0.0
3303,24,9,0.222,3213.78,0.2105,HOLD: Monitor Only,202.96,0.0
3304,34,6,0.3668,7408.58,0.1411,HOLD: Monitor Only,313.59,0.0
3305,28,23,0.0804,589.09,0.2568,HOLD: Monitor Only,45.39,0.0
3306,43,0,0.8425,10433.62,0.0803,HOLD: Monitor Only,251.28,0.0
3307,41,3,0.6178,333.29,0.6833,HOLD: Monitor Only,68.32,0.0
3308,39,5,0.4389,1612.53,0.4441,HOLD: Monitor Only,214.86,0.0
3309,22,18,0.0829,497.5,0.963,DEPLOY: $5 Standard Discount Email,143.73,35.93
3310,49,4,0.4423,4167.25,0.2048,HOLD: Monitor Only,256.01,0.0
3311,17,31,0.0645,567.66,0.9892,DEPLOY: $5 Standard Discount Email,168.46,42.12
3312,34,9,0.2423,861.98,0.6811,HOLD: Monitor Only,176.13,0.0
3313,6,8,0.3167,629.7,0.6016,HOLD: Monitor Only,113.64,0.0
3314,46,2,0.6372,427.38,0.4022,HOLD: Monitor Only,51.56,0.0
3315,6,12,0.1709,720.28,0.9915,DEPLOY: $5 Standard Discount Email,214.25,53.56
3316,34,18,0.0921,1712.32,0.9886,DEPLOY: $5 Standard Discount Email,507.86,126.97
3317,1,20,0.1096,1603.17,0.4568,HOLD: Monitor Only,219.71,0.0
3318,10,23,0.0837,1394.42,0.4716,HOLD: Monitor Only,197.28,0.0
3319,21,3,0.5952,812.53,0.3221,HOLD: Monitor Only,78.52,0.0
3320,5,23,0.0711,1179.4,0.9271,DEPLOY: $5 Standard Discount Email,328.03,82.01
3321,2,34,0.0721,269.7,0.8377,DEPLOY: $5 Standard Discount Email,67.78,16.94
3322,22,2,0.6602,781.5,0.2748,HOLD: Monitor Only,64.43,0.0
3323,48,3,0.5736,1385.6,0.4957,HOLD: Monitor Only,206.06,0.0
3324,2,36,0.0434,2574.03,0.8906,DEPLOY: $15 VIP Win-Back Coupon,687.69,171.92
3325,10,39,0.0618,2223.23,0.8792,DEPLOY: $5 Standard Discount Email,586.37,146.59
3326,34,15,0.1324,414.23,0.7919,DEPLOY: $5 Standard Discount Email,98.41,24.6
3327,16,34,0.0524,3021.0,0.1883,HOLD: Monitor Only,170.65,0.0
3328,48,3,0.544,2093.73,0.2761,HOLD: Monitor Only,173.42,0.0
3329,51,0,0.8076,10180.2,0.2093,HOLD: Monitor Only,639.19,0.0
3330,39,7,0.3549,300.88,0.888,DEPLOY: $5 Standard Discount Email,80.16,20.04
3331,22,12,0.1909,1534.91,0.282,HOLD: Monitor Only,129.84,0.0
3332,12,3,0.5332,6232.72,0.2615,HOLD: Monitor Only,488.98,0.0
3333,24,13,0.1782,1266.85,0.9641,DEPLOY: $5 Standard Discount Email,366.42,91.61
3334,47,5,0.4533,604.17,0.9649,DEPLOY: $5 Standard Discount Email,174.9,43.72
3335,40,12,0.1978,679.07,0.7241,DEPLOY: $5 Standard Discount Email,147.51,36.88
3336,38,10,0.2107,4636.66,0.4607,HOLD: Monitor Only,640.83,0.0
3337,10,5,0.4133,282.11,0.963,DEPLOY: $5 Standard Discount Email,81.5,20.38
3338,35,16,0.1116,1212.12,0.6882,HOLD: Monitor Only,250.24,0.0
3339,51,0,0.8672,631.89,0.7501,DEPLOY: $5 Standard Discount Email,142.19,35.55
3340,49,2,0.6522,691.51,0.9756,DEPLOY: $5 Standard Discount Email,202.38,50.6
3341,32,16,0.1784,3071.5,0.7138,DEPLOY: $15 VIP Win-Back Coupon,657.69,164.42
3342,7,40,0.0192,1125.12,0.9951,DEPLOY: $5 Standard Discount Email,335.88,83.97
3343,21,1,0.7375,2391.42,0.4747,HOLD: Monitor Only,340.57,0.0
3344,20,12,0.1437,407.32,0.5675,HOLD: Monitor Only,69.34,0.0
3345,26,19,0.1082,4894.55,0.2022,HOLD: Monitor Only,296.95,0.0
3346,4,1,0.7599,2333.7,0.2683,HOLD: Monitor Only,187.85,0.0
3347,46,3,0.5889,7987.31,0.0784,HOLD: Monitor Only,187.97,0.0
3348,52,1,0.7423,1109.49,0.5451,HOLD: Monitor Only,181.43,0.0
3349,22,10,0.1902,3100.99,0.163,HOLD: Monitor Only,151.65,0.0
3350,15,25,0.0678,4628.91,0.997,DEPLOY: $15 VIP Win-Back Coupon,1384.44,346.11
3351,40,5,0.4366,3028.66,0.0441,HOLD: Monitor Only,40.1,0.0
3352,21,2,0.6226,13868.11,0.5247,HOLD: Monitor Only,2183.12,0.0
3353,15,34,0.0496,245.71,0.5456,HOLD: Monitor Only,40.22,0.0
3354,22,27,0.0384,2229.61,0.9475,DEPLOY: $5 Standard Discount Email,633.79,158.45
3355,52,1,0.7263,1110.95,0.285,HOLD: Monitor Only,94.97,0.0
3356,28,11,0.2219,1019.2,0.9897,DEPLOY: $5 Standard Discount Email,302.62,75.66
3357,14,23,0.089,10853.48,0.3292,HOLD: Monitor Only,1071.95,0.0
3358,27,4,0.4611,858.98,0.5436,HOLD: Monitor Only,140.08,0.0
3359,41,3,0.546,5031.09,0.274,HOLD: Monitor Only,413.53,0.0
3360,40,6,0.3764,510.35,0.8627,DEPLOY: $5 Standard Discount Email,132.09,33.02
3361,28,6,0.3798,6145.14,0.2543,HOLD: Monitor Only,468.81,0.0
3362,26,12,0.169,1759.98,0.793,DEPLOY: $5 Standard Discount Email,418.71,104.68
3363,49,0,0.8595,1287.8,0.2013,HOLD: Monitor Only,77.77,0.0
3364,2,44,0.0504,285.97,0.3077,HOLD: Monitor Only,26.4,0.0
3365,25,11,0.1521,1291.01,0.1744,HOLD: Monitor Only,67.55,0.0
3366,3,12,0.1708,793.06,0.9928,DEPLOY: $5 Standard Discount Email,236.2,59.05
3367,8,9,0.2454,14723.43,0.5147,HOLD: Monitor Only,2273.51,0.0
